Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
1,81,1,0,0.19094960298315844,0,300.2274270589835,110,69.27236073491427,9.257740043659844,11.881432352541347
1,24,1,0,0.0,2,265.4077325301984,86,63.02513300258845,10.472547238352035,11.127646302847289
1,145,0,0,0.0,0,224.6766820295288,107,53.724569489225686,9.004866845410863,8.412675241818723
1,150,0,0,0.0,1,350.3310441438637,75,78.74420589665293,10.773725297263645,10.24494999189667
1,74,1,0,0.0,2,313.47475160263974,87,72.65263977924427,11.00050808406003,12.036006232225649
1,69,0,0,0.07320754648716699,1,247.9836848125418,125,64.87081021208147,12.484539402954793,9.11531631319755
1,124,1,0,0.0,1,241.0549816751888,83,63.29003664962235,12.958826387728095,9.650356544760823
1,158,1,0,0.0,0,166.7716417594133,68,41.03471592489429,7.2653335570206155,10.216681780253698
1,77,0,0,0.21517699518246092,1,271.4904425638925,70,70.02079655425742,12.702163739527863,11.717256650608203
1,76,1,0,0.039524355314390164,0,304.19658616424255,106,68.20703233736108,9.334126074476016,9.102275890504993
1,154,1,0,0.0,2,277.23729993745195,103,63.82131424997255,9.726394274991765,7.605328562493138
1,109,1,0,0.05038597806082207,0,283.39228043878353,86,62.66131596204829,8.005881619625669,8.384254381855994
1,90,1,0,0.23540172554520322,0,327.0080345109041,107,72.2953668150175,8.250827390814953,8.323460176173814
1,135,0,0,0.0,3,163.58985638183066,71,46.157971276366126,10.385804398891395,10.289492819091532
1,119,0,0,0.0,3,123.94571793681644,107,36.108564126367135,8.475007488033446,8.298362652664586
1,17,0,0,0.6477651804768907,0,161.6071272433223,117,53.739792367648676,11.21191107117965,13.15728433772786
1,91,1,0,0.0,2,174.5198061380967,93,46.17835218082388,9.529458804520598,10.546494345752837
1,79,1,0,0.0,5,157.2757343240885,84,44.049131163016895,9.772887888661627,9.41473934890507
1,93,1,0,0.19272133554897422,3,268.79477762933453,107,65.55063238728277,10.14509589320892,9.648102838151651
1,98,1,0,1.9206101059921752,1,216.30617656831575,123,77.73698390150051,12.525772347934103,10.090956134815697
1,105,1,1,2.9918996171988934,2,167.21112967334588,83,76.50477038405313,10.239749042997234,11.08376582237521
1,51,0,0,0.0018446537584822132,0,153.70030304811746,107,45.96080110763225,11.601693129699747,14.10807036019336
1,118,0,1,2.5292577433893326,4,160.5090034688833,94,72.6204125701106,11.252357437566383,9.363917568108638
1,112,0,0,0.0,0,249.8396934821165,103,64.0,12.123969348211649,13.068658838309917
1,110,1,0,0.0,4,133.89808071567427,125,41.85576880936953,10.872499452180385,12.534134130774955
1,104,0,0,0.0,3,132.18738383759458,108,39.473453686129965,9.542966559487873,11.33760283577111
1,110,1,0,0.0,0,286.52981230530435,85,63.014196335859225,8.213082288237603,9.37362848242486
1,100,1,0,0.0884675161487185,1,273.8413894920782,84,65.88467516148718,10.449415604814103,12.171091080438455
1,119,1,0,0.17801731436136792,2,239.34367760486577,87,64.08477014969588,12.376465068923025,10.778161197567115
1,96,0,0,0.7085167044888738,0,218.87642869611716,114,65.05588095653724,11.873023564302907,7.761880607409173
1,61,1,0,0.0,1,252.57284051254567,113,61.68545849779569,10.838917253018012,11.760537154629045
1,56,0,0,0.3893349822807908,0,284.77569846433516,123,71.94534824776709,11.104439259730816,14.136398897471427
1,91,0,0,0.0,1,215.74660011010297,61,54.112769315463815,9.914554915271426,15.015754083298686
1,98,0,0,0.0,1,161.3539154240106,91,45.59627754287606,10.378623375267189,11.574037224571239
1,42,1,0,0.05314026343974662,1,299.9018277983429,107,72.27835376087486,11.936433046844158,6.913415043499453
1,102,1,0,0.0,2,153.78003451713374,123,36.69994247144376,6.12395857943951,13.615146697818401
1,140,0,1,1.9452715169755341,1,320.32160950480295,92,97.60726818865825,13.866207174068762,7.20022279714911
1,214,0,0,0.27882916596729884,0,164.43555089406584,100,51.495050810141706,11.932820775285807,9.970250041962068
1,108,0,1,2.469232743964492,5,111.79798295236202,90,66.53413089140099,13.027182134396375,9.145540824384405
1,133,0,1,3.859113977385345,1,173.659980156563,81,86.21333994781233,10.3679940469689,14.288899913020558
1,85,0,0,0.0,4,165.50875887715102,95,44.90127419564441,9.475318548911103,10.934554031524456
1,159,0,0,0.0,0,234.6823137854938,135,62.7980230999427,13.443724344306018,13.81023248886342
1,127,1,0,0.2611731830259883,2,114.34198676221965,108,37.89856845156639,9.114448338835881,8.92424929543432
1,70,0,0,0.0,3,110.42520139015335,82,38.38713078471886,11.342895079574927,11.661018401323648
1,73,0,0,0.2189908397357953,0,282.08642137215344,114,68.65045801321023,10.71139404448097,9.38201832052841
1,52,1,0,0.0,1,234.37670575411815,125,68.0,16.36974307062113,9.519827901357974
1,30,1,0,0.0,2,265.771393657342,86,63.0,10.427757595904144,11.81005943755969
1,148,1,0,0.0,4,137.32057984463853,108,40.398711456358846,9.461188217506072,8.8773262719446
1,100,0,0,0.0,1,256.1012803072027,126,60.42816675845987,9.727028085796194,11.697439385594556
1,81,0,0,0.0,0,277.4080539462236,119,64.25944398463533,9.865616514929656,8.030220750833022
1,87,0,0,0.0,4,150.4982862936678,83,44.58190524472318,10.806038307678199,10.28533265738755
1,95,0,0,0.0,4,152.92303782388723,94,43.536957076089486,10.269870463264967,11.19108457281521
1,123,1,0,0.0,2,253.95432641187472,98,65.80666532269412,12.991100181436295,11.61100181436294
1,49,0,0,0.32092342915102884,1,98.42174121226942,107,46.42372843302324,15.099427102784544,13.346522363680828
1,105,0,1,3.8925148425353986,0,156.18131158499372,88,75.16430014592375,5.490098535989949,14.413017935316288
1,91,0,0,0.11734394182856268,2,234.64366244844447,101,64.47726099415854,13.489636887352315,3.8100639027304113
1,41,1,0,0.22672849890543256,2,231.79273852398757,120,65.58022893176513,13.595292042966893,9.58705605728919
1,88,0,0,0.0,3,70.70011184184303,92,26.757019798303087,8.303260993629037,8.734556443733208
1,98,0,0,0.7823584003252976,0,220.81986248587106,106,64.48013751412894,10.754718239967346,6.461380898556414
1,156,1,0,0.0,2,325.53469643325656,63,76.19570482994074,11.87078798741948,7.83884224064352
1,121,0,0,0.0,3,122.98616107859205,105,38.35639820234659,9.769080642771673,12.525781887536084
1,26,1,0,0.0,4,118.34667703310798,58,32.77984255044001,7.128330741723006,7.7541102146919965
1,123,0,1,3.6492874991062254,0,221.83638635226106,87,89.43435230441564,8.568525023238136,13.524681814931728
1,132,1,0,0.0,0,122.9238957046478,98,37.37129679019187,9.59241617771005,13.173798123709918
1,81,0,0,0.0,2,226.01530388176192,87,61.423480591190405,13.438412250280315,14.775628512267916
1,47,1,0,0.2101247493111985,0,290.3044748292034,124,71.57593561983398,11.57848128760332,13.233529181817389
1,101,1,1,2.3576676337558817,3,97.25958032386087,88,63.60397543999196,13.600842858147596,8.736973213657752
1,200,1,0,0.0,2,262.5495043585659,122,63.61061511135786,11.111728648719865,9.171676622493647
1,94,0,0,0.6197230860331746,0,227.6859485788483,105,65.46902563416857,11.747743543703312,2.9929230974942653
1,58,1,0,0.11999687774504941,3,163.55009757046722,96,43.95010537610458,8.470078836937503,13.749918040807547
1,110,0,0,0.0,0,285.14184314837814,88,62.333412650956475,7.981697997127807,8.90845429270862
1,64,0,0,0.31899534166906174,0,278.67959627798535,123,64.98953934282943,8.165805385285246,9.759710148297174
1,132,0,1,3.8037778680528214,2,173.8880016249508,80,86.07606872328007,10.503503787407887,14.077025974348878
1,97,1,0,0.0,4,118.63701769686101,96,35.57679528083706,8.896640672990129,11.842320471916294
1,47,1,0,0.303631548916107,1,226.05644504099828,118,65.7067098506124,13.856368451083894,8.977104212063743
1,120,0,0,0.49184167174034155,2,200.8722101794489,124,52.78566721587258,7.512651521665694,6.898760079755066
1,98,0,1,3.812412594798858,0,161.44967770288088,95,77.85645922906826,7.051991087422788,14.119414822943162
1,126,0,0,0.0,4,143.2,68,36.54269101515632,7.005012242408047,7.323625420074197
1,153,1,0,0.0,3,150.38853532137614,119,44.31092770749321,10.654874216599458,12.045938152833786
1,73,0,1,4.002523330262789,4,135.6488453784875,97,83.87507776754262,11.965501921539012,14.832585544296892
1,128,1,0,0.0,1,296.1734454050182,95,69.5663864874545,11.06850416272361,11.90974783870905
1,160,1,0,0.0,3,155.0554931156994,83,41.97200841608666,8.842414307347326,6.0231629692186885
1,126,1,0,0.0,1,230.22979209422377,131,64.71930215732243,14.728602084971087,6.791210076316783
1,115,1,0,0.0,0,287.11133798278047,122,68.77834495695123,11.40146559809452,9.78981055504575
1,90,1,0,0.16347704405274188,1,325.65679809205295,106,72.3799146604896,8.74179518517504,9.005400238493381
1,107,1,0,0.0,4,112.3766237210688,93,31.723564120393085,7.12987116320637,13.282930763882074
1,172,1,0,0.0,2,270.19390716044586,102,67.93876615985921,12.775501882274698,11.973465335938991
1,113,0,0,0.09178087477221131,2,120.3334525370309,110,40.4347515120789,10.903727408158492,11.524585853464828
1,82,1,0,0.0,0,304.46552015629,100,71.17239921855004,11.329876191284612,6.808053750106642
1,85,1,0,0.0,0,326.43961062013364,52,76.0,11.628320681670457,13.035569977032086
1,137,0,0,0.0,0,195.78690873473735,125,48.28777368058165,8.486706914040354,14.687197050018785
1,224,0,0,0.26882593458872117,0,170.15404497522002,100,47.67409462834947,9.255489195245586,5.816398949456707
1,205,1,0,0.0,2,243.32769488365454,118,63.40316113412142,12.91284269003647,9.588535062127834
1,157,0,0,0.2962321029665091,0,242.2463990151745,78,65.12175695584432,11.9092092938073,9.6
1,93,1,0,0.0,0,225.3271545978943,88,62.71605675263213,13.923211350526424,10.36168786052332
1,115,0,0,0.2766845401108192,5,119.50409935276639,121,41.861320788565095,10.76155152782466,12.641176877860778
1,125,0,0,0.0,0,186.85481961331254,117,45.957194193587746,8.055410090308412,9.518668967816714
1,99,1,0,0.1888309196369773,2,264.751304308168,117,64.11169080363022,9.811132349612075,7.488830919636977
1,96,1,0,0.0,4,14.305440307479316,16,16.53711765344108,7.99756466067767,7.073228054985962
1,124,0,0,0.0,3,157.54135780910295,71,44.76970215879028,10.058137493311087,9.978741737734488
1,102,1,0,0.0,4,170.59242012502426,59,44.638101659840046,9.091239315369608,7.501911825824047
1,53,1,0,0.0,1,271.9194417766146,83,67.45987442588455,12.218548514612664,9.986113016703907
1,151,0,0,0.29070426661265514,0,217.99295733387345,57,50.153535980555866,5.864902855553804,12.364786669367241
1,106,0,0,0.0,1,232.09723148142103,51,61.66545240413203,12.889541008761908,11.634401884363811
1,67,1,0,0.0,5,161.07804505676924,85,40.92700321834066,7.78649839082967,11.094895816157143
1,146,1,0,0.0,4,140.32754303927484,100,38.70735524377058,8.19934272342913,4.607355243770579
1,125,0,1,3.3329238725340993,4,154.15558778493238,90,73.13061970936018,7.90314552335655,12.330619709360187
1,100,1,0,0.1202972032584669,2,100.21506068886441,77,33.726264906675055,8.663084114678831,12.606144591110413
1,164,0,0,0.9829469883433293,2,195.97197926470056,110,61.82044849054555,10.55759973696468,12.23132857935828
1,62,0,0,0.10530141181388672,1,175.39504603319256,91,51.35648250156764,11.931077654613098,11.817547574098064
1,164,1,0,0.266236897249809,0,253.15656783629814,75,68.66236897249809,13.006140161584634,9.6
1,110,1,0,0.0,5,110.43676673333889,86,31.66042412120205,7.378727620478491,11.7588267733422
1,143,0,0,0.18017411366049665,4,59.45537674415952,115,20.653909317733635,4.632632484223325,8.398839242263355
1,146,0,0,0.005074266107567169,6,149.25207637565077,82,42.0648378447078,9.374799942813738,7.991618693608852
1,95,0,0,0.030793046819798303,3,227.0986067610418,131,61.61586093639597,13.156437257155599,10.45412003842768
1,144,0,0,2.0080135511319277,1,197.0090897092473,132,66.8735272133721,7.528101104211167,11.448765893489805
1,95,0,0,1.0252310804919926,0,219.92054202359998,110,65.09068473411999,9.819600686920047,4.873167068040067
1,70,0,0,0.0,0,215.58511097568154,92,56.558375384281966,11.558595363786928,10.430287589665793
1,21,1,0,0.0,3,102.25570298490531,85,31.884039606810795,8.260143366578918,9.227556432508127
1,178,1,0,0.0,1,284.11997423102235,127,66.12682298317618,10.370340290192887,10.399513871153019
1,124,0,0,0.041893949302271576,1,239.5803030019935,87,64.82045450299026,13.708964556346006,11.300252501661259
1,170,1,0,0.1190893537154113,2,268.4280205309566,103,64.9036768033993,10.486321518880706,12.857443346750962
1,179,0,0,0.0,1,265.63234420521485,121,60.341910040502924,8.848363852767699,10.297426987849123
1,120,0,0,0.15621056809074865,2,239.25368409116928,87,64.33052613675393,12.669227690222238,11.028070075974409
1,98,0,1,2.4738678489814303,3,108.05695439847304,110,64.25647673933713,12.31328443109492,9.167963150858917
1,67,1,0,0.0,3,249.80895560749684,141,63.464288769208686,11.96535625692948,5.871439569151267
1,182,1,0,0.0,2,279.2361878340267,121,63.68093917013322,9.41473063112527,9.908563502079932
1,123,1,0,0.0,4,243.0421637173356,87,61.443244061755586,11.508351717635623,8.69864956947503
1,42,1,0,0.2549694676338168,3,305.2988146257835,135,69.5500538806462,8.557865490383428,8.35037716452344
1,119,0,1,2.298088755604673,4,157.53902248792525,96,67.63504047913085,10.005108245716825,8.507736131869159
1,83,1,0,2.086766948731082,4,93.03747991408893,88,57.71076321493815,11.88089055663836,9.974474982101862
1,32,1,0,0.0,1,312.30936107174324,106,74.37552572648113,12.07085199093734,8.413078299129248
1,130,0,0,0.0,3,188.70989441067297,107,44.279884487154085,6.974171284565095,10.508450500099055
1,134,0,0,0.0,3,198.98821383059368,81,49.96071276864563,9.254659735776428,10.966011879477428
1,120,1,0,0.0045568804627180715,1,212.06023613863744,130,54.00783667340722,10.45055344006356,5.3014512358161525
1,76,0,0,0.0,0,305.86542858387605,106,67.66720496353216,9.074970181049737,8.72186335764523
1,54,1,0,0.2845900507717395,0,260.2737663668408,119,68.7639329295617,12.555573839849579,9.726229179659889
1,100,1,0,0.0,7,151.25747578282756,124,42.90062845365097,10.012803098854485,9.47179889483169
1,138,0,1,3.622384632863762,0,204.38708342531953,82,88.22384632863762,9.925091612022266,13.409538531455048
1,55,0,0,0.30810563942067526,0,192.42037827534546,91,58.229735901448315,12.849400069419014,14.177339406525714
1,119,1,1,3.09212661784628,3,172.74218786148091,108,79.28978796075657,11.131101586194774,11.447446990189142
1,32,1,0,0.0,4,172.23036571284243,113,41.40812350207136,7.0047002396685825,10.39796912448216
1,49,1,0,0.09240541488283975,2,249.06792780156215,93,64.60397679335925,12.255554618124771,11.935920066015223
1,119,1,0,0.0,0,294.3010620356564,99,70.0,11.612594871636954,9.185280398703398
1,81,0,1,3.1273167888167075,0,106.901058024395,115,70.84808619642025,12.320036562870389,11.585016338349362
1,152,0,0,0.7532618728634048,1,151.25308121951272,119,57.883255045131115,14.104681841751468,6.333690635682975
1,106,1,0,0.0,1,334.4071038212028,76,75.61652765656238,10.58973540393905,12.297354039390495
1,77,0,1,3.186195453202898,0,110.9840868026524,117,71.29022733985511,11.91759864186812,11.804781812811592
1,90,0,0,0.0,1,216.16150607264387,61,53.68126084400691,9.698761769599514,16.471383458325384
1,97,0,0,0.29975464034755617,0,238.04032879506104,105,60.79864238701237,9.92203323115561,8.144687996341514
1,136,0,0,0.0,0,195.25857922234044,127,48.682667153597905,8.746435683780783,14.607645353382761
1,81,1,0,0.20529245396760254,0,300.07807282990126,108,69.14259208315026,9.131821633420243,11.664132982610305
1,110,0,1,2.872540436426456,3,157.25165509757718,84,68.11262523949155,7.202648156123481,10.635334949727614
1,48,0,0,0.2177132908583473,2,239.83301486257946,93,62.152980042621614,10.869614267636399,15.22592526528538
1,110,0,0,0.0,0,283.7698143458953,88,61.881840189855374,7.837396286917906,8.451202584396006
1,123,0,0,0.005277202032757,3,125.29385929559542,106,33.06926327667993,6.483147425268255,6.34782464342186
1,98,0,0,0.0,2,62.183605559952454,111,23.91802779976225,7.718357513850217,11.381501180112082
1,53,1,0,0.06888654914318479,4,130.62492035073666,130,38.114104439221876,8.837635403747683,7.286532754884869
1,45,0,0,0.0,0,78.1189801700528,106,29.906294838321973,9.363440638682537,7.492143408983393
1,156,0,0,0.2805171430173251,1,224.1564785502044,84,61.7433857225618,12.069651434658354,10.070114286782168
1,96,0,0,0.0,5,155.2419317975856,127,40.7867681012857,8.416727754429287,10.79338405064285
1,142,1,0,0.014762029012360314,0,222.65416123070924,99,53.147620290123605,8.42950455326653,4.875201570730825
1,114,0,1,2.35,5,158.43742038653335,86,65.94868269666671,8.77536769440002,8.7
1,97,1,0,0.0,0,305.996390087538,62,70.35125875126987,10.451749341974256,13.162763791652557
1,125,1,0,0.0,0,241.36131009859957,83,63.55912660093362,13.086440142812245,10.658439638817422
1,125,1,0,0.0,1,229.2554182163886,134,64.17853441430995,14.415324940449658,6.855418216388582
1,102,0,1,3.495392186553917,3,131.59144173985194,95,71.95392186553917,8.269971418837212,12.94522069957719
1,83,1,0,0.17638602785896235,5,166.53968334263436,85,43.91892434538055,7.844247286872321,10.046519220037279
1,66,0,0,0.18097975580909034,0,212.79446688796534,109,60.80979755809091,13.146080976763638,8.759298261411264
1,83,0,0,0.17930167555216878,0,302.0103352192363,109,68.50065176078043,8.672849156783789,11.52458100315525
1,123,1,0,0.0,0,309.7428854756928,110,69.12680418675883,9.333495011175732,12.318144090316435
1,61,1,0,0.0,1,288.45559486422826,102,70.13662055500897,12.376678459268478,11.7
1,107,1,0,0.0,0,203.8272578005841,99,58.34300616821448,13.593689268845864,10.004352775696518
1,45,0,0,0.0,0,161.66115254258932,112,45.58232370245651,10.60580925614128,12.303991920563
1,54,0,0,0.4875917870922547,2,190.260907139795,109,59.078941670239175,12.538911470413215,9.436997853774487
1,50,1,0,0.0,1,268.7445476306781,87,64.94011716720482,11.185448038553975,12.253894549515664
1,131,0,0,0.2934197071387412,2,123.57410801061678,84,34.893203100883916,6.3551126099106305,13.946601550441958
